date,river_max_c,air_max_c,offset_c,month,year
2024-01-29,9.46000003814697,14.3,-4.83999996185303,1,2024
2024-01-30,9.58300018310547,13.4,-3.81699981689453,1,2024
2024-01-31,9.63199996948242,12.6,-2.9680000305175795,1,2024
2024-02-01,9.58300018310547,14.8,-5.21699981689453,2,2024
2024-02-02,9.82900047302246,13.6,-3.7709995269775405,2,2024
2024-02-03,10.0260000228882,14.8,-4.773999977111801,2,2024
2024-02-04,9.85400009155273,13.3,-3.44599990844727,2,2024
2024-02-05,9.92800045013428,13.9,-3.9719995498657212,2,2024
2024-02-06,9.75599956512451,11.0,-1.24400043487549,2,2024
2024-02-07,10.0749998092651,14.8,-4.725000190734901,2,2024
2024-02-08,10.4180002212524,16.3,-5.8819997787476,2,2024
2024-02-09,10.6870002746582,14.1,-3.4129997253418,2,2024
2024-02-10,10.6140003204346,12.8,-2.1859996795654,2,2024
2024-02-11,10.3450002670288,13.3,-2.954999732971201,2,2024
2024-02-12,10.1979999542236,11.8,-1.6020000457763999,2,2024
2024-02-13,9.95199966430664,14.0,-4.048000335693359,2,2024
2024-02-14,10.1490001678467,16.8,-6.6509998321533015,2,2024
2024-02-15,10.2220001220703,16.4,-6.1779998779296985,2,2024
2024-02-16,10.4919996261597,15.3,-4.808000373840301,2,2024
2024-02-17,10.8830003738403,14.1,-3.2169996261596996,2,2024
2024-02-18,11.2239999771118,16.6,-5.376000022888201,2,2024
2024-02-19,11.5649995803833,15.9,-4.3350004196167,2,2024
2024-02-20,11.6370000839233,13.7,-2.0629999160766985,2,2024
2024-02-21,11.6370000839233,15.9,-4.2629999160767,2,2024
2024-02-22,11.58899974823,13.6,-2.0110002517699996,2,2024
2024-02-23,11.539999961853,12.4,-0.8600000381469997,2,2024
2024-02-24,11.2480001449585,12.1,-0.8519998550415,2,2024
2024-02-25,10.8579998016357,12.3,-1.4420001983643012,2,2024
2024-02-26,10.2709999084473,14.3,-4.029000091552701,2,2024
2024-02-27,10.1979999542236,11.6,-1.4020000457763988,2,2024
2024-02-28,10.1490001678467,11.2,-1.0509998321533,2,2024
2024-02-29,10.1239995956421,14.9,-4.7760004043579,2,2024
2024-03-01,10.5410003662109,14.4,-3.8589996337891,3,2024
2024-03-02,10.5159997940063,15.1,-4.5840002059937,3,2024
2024-03-03,10.5649995803833,10.0,0.5649995803833008,3,2024
2024-03-04,10.1239995956421,11.7,-1.5760004043578988,3,2024
2024-03-05,10.4180002212524,13.9,-3.4819997787476,3,2024
2024-03-06,10.4919996261597,12.4,-1.9080003738403004,3,2024
2024-03-07,10.5900001525879,14.8,-4.209999847412101,3,2024
2024-03-08,10.4670000076294,11.6,-1.1329999923705998,3,2024
2024-03-09,10.2469997406006,12.1,-1.8530002593993995,3,2024
2024-03-10,10.1979999542236,13.7,-3.5020000457763985,3,2024
2024-03-11,10.2469997406006,13.2,-2.953000259399399,3,2024
2024-03-12,10.6140003204346,14.2,-3.585999679565399,3,2024
2024-03-13,11.0780000686646,17.9,-6.821999931335398,3,2024
2024-03-14,11.58899974823,16.9,-5.311000251769999,3,2024
2024-03-15,11.8559999465942,18.5,-6.644000053405801,3,2024
2024-03-16,12.3640003204346,18.7,-6.335999679565399,3,2024
2024-03-17,12.7270002365112,18.7,-5.972999763488799,3,2024
2024-03-18,13.4729995727539,20.5,-7.027000427246101,3,2024
2024-03-19,13.6420001983643,20.3,-6.6579998016357,3,2024
2024-03-20,13.4729995727539,19.5,-6.027000427246101,3,2024
2024-03-21,13.6180000305176,21.9,-8.2819999694824,3,2024
2024-03-22,13.9300003051758,22.5,-8.5699996948242,3,2024
2024-03-23,14.2419996261597,17.9,-3.6580003738402986,3,2024
2024-03-24,14.1219997406006,13.4,0.7219997406005998,3,2024
2024-03-25,14.0740003585815,17.9,-3.8259996414184982,3,2024
2024-03-26,13.6660003662109,14.6,-0.9339996337890994,3,2024
2024-03-27,13.2329998016357,12.9,0.3329998016356992,3,2024
2024-03-28,12.4849996566772,15.8,-3.315000343322801,3,2024
2024-03-29,12.9440002441406,19.9,-6.9559997558593984,3,2024
2024-03-30,13.039999961853,18.4,-5.360000038146998,3,2024
2024-03-31,12.8229999542236,16.5,-3.677000045776399,3,2024
2024-04-01,11.9289999008179,16.8,-4.871000099182101,4,2024
2024-04-02,12.2679996490479,17.0,-4.7320003509521005,4,2024
2024-04-03,12.7510004043579,19.6,-6.848999595642102,4,2024
2024-04-04,12.8229999542236,21.0,-8.1770000457764,4,2024
2024-04-05,13.1370000839233,21.0,-7.862999916076699,4,2024
2024-04-06,13.3769998550415,22.6,-9.223000144958501,4,2024
2024-04-07,13.3050003051758,23.8,-10.4949996948242,4,2024
2024-04-08,13.78600025177,25.2,-11.41399974823,4,2024
2024-04-09,14.1940002441406,16.5,-2.3059997558594,4,2024
2024-04-10,14.0019998550415,14.5,-0.49800014495849965,4,2024
2024-04-11,13.8100004196167,18.8,-4.9899995803833015,4,2024
2024-04-12,14.3610000610352,23.9,-9.538999938964798,4,2024
2024-04-13,14.7919998168945,27.2,-12.4080001831055,4,2024
2024-04-14,15.3900003433228,26.6,-11.209999656677201,4,2024
2024-04-15,15.9630002975464,24.9,-8.9369997024536,4,2024
2024-04-16,16.0100002288818,16.5,-0.4899997711181996,4,2024
2024-04-17,15.8190002441406,14.4,1.4190002441405998,4,2024
2024-04-18,15.5329999923706,12.4,3.1329999923706,4,2024
2024-04-19,14.8640003204346,16.5,-1.6359996795653995,4,2024
2024-04-20,14.6730003356934,12.7,1.973000335693401,4,2024
2024-04-21,13.9540004730225,13.7,0.25400047302250073,4,2024
2024-04-22,13.7620000839233,11.3,2.4620000839233,4,2024
2024-04-23,13.3769998550415,12.9,0.4769998550415,4,2024
2024-04-24,13.2089996337891,14.0,-0.7910003662109002,4,2024
2024-04-25,13.4250001907349,16.0,-2.5749998092650994,4,2024
2024-04-26,13.4490003585815,14.6,-1.1509996414184993,4,2024
2024-04-27,13.4729995727539,19.5,-6.027000427246101,4,2024
2024-04-28,13.4969997406006,16.0,-2.5030002593994,4,2024
2024-04-29,13.1850004196167,18.9,-5.714999580383299,4,2024
2024-04-30,13.4490003585815,19.0,-5.5509996414185,4,2024
2024-05-01,13.7379999160767,17.0,-3.2620000839233008,5,2024
2024-05-02,13.5459995269775,13.1,0.44599952697750034,5,2024
2024-05-03,14.0979995727539,18.7,-4.6020004272461,5,2024
2024-05-04,14.2180004119873,20.1,-5.881999588012702,5,2024
2024-05-05,14.289999961853,22.0,-7.710000038146999,5,2024
2024-05-06,14.3140001296997,15.5,-1.1859998703003,5,2024
2024-05-07,14.5530004501343,18.5,-3.9469995498656996,5,2024
2024-05-08,15.1510000228882,20.5,-5.3489999771118,5,2024
2024-05-09,14.9359998703003,22.3,-7.364000129699701,5,2024
2024-05-10,15.4379997253418,25.3,-9.8620002746582,5,2024
2024-05-11,16.2959995269775,25.5,-9.2040004730225,5,2024
2024-05-12,16.6770000457764,23.2,-6.5229999542236,5,2024
2024-05-13,17.3680000305176,23.8,-6.431999969482401,5,2024
2024-05-14,17.3439998626709,18.1,-0.756000137329103,5,2024
2024-05-15,17.5580005645752,18.9,-1.3419994354247997,5,2024
2024-05-16,17.0580005645752,19.2,-2.1419994354248004,5,2024
2024-05-17,16.5580005645752,21.0,-4.441999435424801,5,2024
2024-05-18,16.3920001983643,20.4,-4.007999801635698,5,2024
2024-05-19,16.4629993438721,23.5,-7.037000656127901,5,2024
2024-05-20,17.0340003967285,22.4,-5.365999603271497,5,2024
2024-05-21,17.628999710083,21.5,-3.8710002899169993,5,2024
2024-05-22,18.0100002288818,22.1,-4.089999771118201,5,2024
2024-05-23,18.1520004272461,21.4,-3.2479995727538977,5,2024
2024-05-24,18.0100002288818,20.9,-2.889999771118198,5,2024
2024-05-25,17.7959995269775,23.6,-5.804000473022501,5,2024
2024-05-26,18.056999206543,25.0,-6.943000793456999,5,2024
2024-05-27,18.128999710083,18.6,-0.4710002899170007,5,2024
2024-05-28,17.9379997253418,22.6,-4.662000274658201,5,2024
2024-05-29,17.8430004119873,22.8,-4.9569995880127,5,2024
2024-05-30,17.8190002441406,24.9,-7.0809997558593984,5,2024
2024-05-31,18.056999206543,20.6,-2.5430007934570007,5,2024
2024-06-01,17.5820007324219,21.1,-3.5179992675781016,6,2024
2024-06-02,17.5820007324219,20.8,-3.217999267578101,6,2024
2024-06-03,17.3439998626709,22.1,-4.756000137329103,6,2024
2024-06-04,17.2490005493164,25.0,-7.750999450683601,6,2024
2024-06-05,17.8430004119873,27.8,-9.9569995880127,6,2024
2024-06-06,18.0330009460449,27.6,-9.5669990539551,6,2024
2024-06-07,18.0809993743896,27.5,-9.419000625610401,6,2024
2024-06-08,18.0100002288818,30.0,-11.9899997711182,6,2024
2024-06-09,18.2709999084473,27.5,-9.229000091552699,6,2024
2024-06-10,18.8889999389648,23.9,-5.0110000610351975,6,2024
2024-06-11,18.6040000915527,23.0,-4.395999908447301,6,2024
2024-06-12,18.2000007629395,21.6,-3.399999237060502,6,2024
2024-06-13,18.2000007629395,23.8,-5.599999237060501,6,2024
2024-06-14,18.1760005950928,24.1,-5.923999404907203,6,2024
2024-06-15,18.1049995422363,23.2,-5.0950004577637,6,2024
2024-06-16,18.6749992370605,27.7,-9.025000762939499,6,2024
2024-06-17,19.0319995880127,26.9,-7.8680004119873,6,2024
2024-06-18,19.4599990844727,31.1,-11.640000915527303,6,2024
2024-06-19,20.0790004730225,31.1,-11.020999526977501,6,2024
2024-06-20,19.9360008239746,24.8,-4.863999176025402,6,2024
2024-06-21,19.3649997711182,25.9,-6.535000228881799,6,2024
2024-06-22,18.8659992218018,25.6,-6.734000778198201,6,2024
2024-06-23,17.7240009307861,24.2,-6.4759990692138985,6,2024
2024-06-24,19.0559997558594,27.3,-8.2440002441406,6,2024
2024-06-25,19.673999786377,27.1,-7.426000213623002,6,2024
2024-06-26,20.3880004882812,28.1,-7.711999511718801,6,2024
2024-06-27,20.4360008239746,32.4,-11.9639991760254,6,2024
2024-06-28,20.5790004730225,33.6,-13.020999526977501,6,2024
2024-06-29,20.8649997711182,30.9,-10.035000228881799,6,2024
2024-06-30,21.0559997558594,28.8,-7.744000244140601,6,2024
2024-07-01,21.1270008087158,27.1,-5.972999191284202,7,2024
2024-07-02,20.7700004577637,24.5,-3.7299995422362997,7,2024
2024-07-03,20.5550003051758,25.2,-4.6449996948242,7,2024
2024-07-04,20.8889999389648,28.1,-7.2110000610352,7,2024
2024-07-05,21.2940006256104,30.9,-9.605999374389597,7,2024
2024-07-06,20.9839992523193,28.4,-7.416000747680698,7,2024
2024-07-07,20.3880004882812,27.3,-6.9119995117188004,7,2024
2024-07-08,20.8889999389648,31.1,-10.2110000610352,7,2024
2024-07-09,21.1749992370605,31.1,-9.9250007629395,7,2024
2024-07-10,21.2700004577637,32.8,-11.529999542236297,7,2024
2024-07-11,21.9150009155273,35.4,-13.484999084472697,7,2024
2024-07-12,21.9389991760254,30.2,-8.261000823974598,7,2024
2024-07-13,21.8190002441406,27.4,-5.5809997558593984,7,2024
2024-07-14,21.1030006408691,31.7,-10.596999359130898,7,2024
2024-07-15,21.6280002593994,30.1,-8.471999740600602,7,2024
2024-07-16,22.17799949646,31.5,-9.32200050354,7,2024
2024-07-17,22.5370006561279,30.2,-7.662999343872098,7,2024
2024-07-18,22.4650001525879,34.8,-12.334999847412096,7,2024
2024-07-19,22.3449993133545,34.4,-12.0550006866455,7,2024
2024-07-20,23.0879993438721,36.7,-13.612000656127904,7,2024
2024-07-21,22.9200000762939,25.0,-2.079999923706101,7,2024
2024-07-22,22.7999992370605,28.6,-5.800000762939501,7,2024
2024-07-23,22.6569995880127,30.4,-7.7430004119873,7,2024
2024-07-24,23.2320003509521,29.8,-6.567999649047902,7,2024
2024-07-25,23.7129993438721,31.6,-7.887000656127903,7,2024
2024-07-26,24.3880004882812,34.8,-10.411999511718797,7,2024
2024-07-27,25.0160007476807,32.8,-7.783999252319298,7,2024
2024-07-28,25.257999420166,34.5,-9.242000579833999,7,2024
2024-07-29,25.5499992370605,37.5,-11.9500007629395,7,2024
2024-07-30,26.3780002593994,37.0,-10.6219997406006,7,2024
2024-07-31,26.7689990997314,35.8,-9.031000900268598,7,2024
2024-08-01,26.8910007476807,36.2,-9.308999252319303,8,2024
2024-08-02,26.9890003204346,34.6,-7.610999679565403,8,2024
2024-08-03,26.818000793457,32.2,-5.381999206543004,8,2024
2024-08-04,25.9139995574951,31.8,-5.886000442504901,8,2024
2024-08-05,25.6709995269775,33.5,-7.8290004730225,8,2024
2024-08-06,26.451000213623,36.4,-9.948999786376998,8,2024
2024-08-07,26.818000793457,33.3,-6.481999206542998,8,2024
2024-08-08,26.9400005340576,33.5,-6.559999465942401,8,2024
2024-08-09,26.818000793457,34.8,-7.981999206542998,8,2024
2024-08-10,26.5979995727539,36.1,-9.502000427246102,8,2024
2024-08-11,26.6459999084473,36.8,-10.154000091552696,8,2024
2024-08-12,27.2840003967285,35.2,-7.915999603271501,8,2024
2024-08-13,27.7759990692139,33.6,-5.824000930786102,8,2024
2024-08-14,27.7509994506836,31.0,-3.249000549316399,8,2024
2024-08-15,27.5049991607666,30.5,-2.9950008392333984,8,2024
2024-08-16,27.0380001068115,31.0,-3.9619998931885014,8,2024
2024-08-17,27.1860008239746,32.2,-5.013999176025404,8,2024
2024-08-18,27.0629997253418,27.9,-0.8370002746581982,8,2024
2024-08-19,27.0380001068115,26.7,0.3380001068114993,8,2024
2024-08-20,25.7929992675781,31.2,-5.407000732421899,8,2024
2024-08-21,25.0890007019043,27.8,-2.7109992980957003,8,2024
2024-08-22,24.7740001678467,32.0,-7.225999832153299,8,2024
2024-08-23,24.7740001678467,33.2,-8.425999832153302,8,2024
2024-08-24,25.0890007019043,31.2,-6.110999298095699,8,2024
2024-08-25,25.3309993743896,26.5,-1.1690006256104013,8,2024
2024-08-26,24.6529998779297,26.5,-1.8470001220702983,8,2024
2024-08-27,24.0979995727539,31.8,-7.702000427246102,8,2024
2024-08-28,24.2670001983643,33.5,-9.2329998016357,8,2024
2024-08-29,24.871000289917,33.8,-8.928999710082998,8,2024
2024-08-30,25.5249996185303,33.1,-7.575000381469703,8,2024
2024-08-31,25.6469993591309,34.0,-8.353000640869102,8,2024
2024-09-01,25.5739994049072,32.7,-7.126000595092801,9,2024
2024-09-02,25.5009994506836,31.6,-6.099000549316401,9,2024
2024-09-03,25.3799991607666,30.4,-5.020000839233397,9,2024
2024-09-04,24.9190006256104,27.5,-2.5809993743895987,9,2024
2024-09-05,24.4599990844727,23.5,0.9599990844726989,9,2024
2024-09-06,24.1219997406006,26.8,-2.6780002593994006,9,2024
2024-09-07,23.8090000152588,29.6,-5.790999984741202,9,2024
2024-09-08,23.3759994506836,23.2,0.17599945068360157,9,2024
2024-09-09,22.7530002593994,23.5,-0.7469997406006001,9,2024
2024-09-10,22.5849990844727,22.0,0.5849990844726989,9,2024
2024-09-11,21.5090007781982,23.1,-1.5909992218018019,9,2024
2024-09-12,21.318000793457,18.2,3.118000793457,9,2024
2024-09-13,20.6270008087158,17.5,3.127000808715799,9,2024
2024-09-14,19.1030006408691,18.8,0.30300064086910083,9,2024
2024-09-15,18.3430004119873,18.5,-0.15699958801269887,9,2024
2024-09-16,18.056999206543,20.5,-2.4430007934569993,9,2024
2024-09-17,18.1049995422363,20.4,-2.295000457763699,9,2024
2024-09-18,18.5090007781982,23.8,-5.290999221801801,9,2024
2024-09-19,18.8889999389648,24.5,-5.611000061035199,9,2024
2024-09-20,19.1270008087158,24.1,-4.972999191284202,9,2024
2024-09-21,19.5790004730225,24.9,-5.320999526977499,9,2024
2024-09-22,19.9120006561279,24.4,-4.487999343872097,9,2024
2024-09-23,20.3169994354248,23.4,-3.0830005645751974,9,2024
2024-09-24,20.0069999694824,21.1,-1.0930000305176009,9,2024
2024-09-25,19.9599990844727,22.4,-2.4400009155272997,9,2024
2024-09-26,19.7929992675781,25.8,-6.007000732421901,9,2024
2024-09-27,19.6979999542236,22.4,-2.7020000457763977,9,2024
2024-09-28,19.0319995880127,18.4,0.6319995880127003,9,2024
2024-09-29,18.1760005950928,20.4,-2.2239994049072003,9,2024
2024-09-30,17.5100002288818,21.6,-4.089999771118201,9,2024
2024-10-01,17.201000213623,24.4,-7.198999786376998,10,2024
2024-10-02,16.9629993438721,19.5,-2.5370006561279013,10,2024
2024-10-03,16.3920001983643,18.9,-2.507999801635698,10,2024
2024-10-04,16.1060009002686,16.4,-0.2939990997313977,10,2024
2024-10-05,15.628999710083,18.6,-2.9710002899170007,10,2024
2024-10-06,15.3660001754761,15.4,-0.03399982452389949,10,2024
2024-10-07,15.2700004577637,23.5,-8.2299995422363,10,2024
2024-10-08,15.4379997253418,19.8,-4.3620002746582,10,2024
2024-10-09,15.4610004425049,23.1,-7.638999557495101,10,2024
2024-10-10,15.6520004272461,20.4,-4.747999572753898,10,2024
2024-10-11,15.5089998245239,19.2,-3.6910001754761,10,2024
2024-10-12,15.1269998550415,19.5,-4.3730001449585,10,2024
2024-10-13,15.0080003738403,21.4,-6.3919996261596985,10,2024
2024-10-14,15.0790004730225,20.1,-5.020999526977501,10,2024
2024-10-15,15.7720003128052,23.5,-7.727999687194799,10,2024
2024-10-16,16.2959995269775,23.3,-7.004000473022501,10,2024
2024-10-17,16.2959995269775,23.4,-7.104000473022499,10,2024
2024-10-18,15.9860000610352,18.8,-2.8139999389648,10,2024
2024-10-19,16.0340003967285,20.6,-4.5659996032715,10,2024
2024-10-20,15.8430004119873,22.0,-6.156999588012701,10,2024
2024-10-21,15.8909997940063,23.1,-7.209000205993702,10,2024
2024-10-22,15.9860000610352,22.8,-6.8139999389648,10,2024
2024-10-23,16.2250003814697,21.2,-4.974999618530298,10,2024
2024-10-24,16.1770000457764,20.6,-4.422999954223602,10,2024
2024-10-25,16.4629993438721,21.0,-4.537000656127901,10,2024
2024-10-26,16.4150009155273,20.5,-4.084999084472699,10,2024
2024-10-27,16.3680000305176,20.9,-4.531999969482399,10,2024
2024-10-28,16.4389991760254,21.5,-5.061000823974599,10,2024
2024-10-29,16.5340003967285,22.2,-5.665999603271498,10,2024
2024-10-30,16.6299991607666,21.8,-5.170000839233399,10,2024
2024-10-31,16.7959995269775,21.2,-4.404000473022499,10,2024
2024-11-01,16.6770000457764,21.3,-4.6229999542236015,11,2024
2024-11-02,16.6770000457764,18.6,-1.9229999542236023,11,2024
2024-11-03,16.3920001983643,18.8,-2.4079998016357003,11,2024
2024-11-04,16.201000213623,19.4,-3.198999786376998,11,2024
2024-11-05,16.2490005493164,18.0,-1.7509994506836009,11,2024
2024-11-06,16.4629993438721,18.5,-2.0370006561279013,11,2024
2024-11-07,16.5340003967285,18.6,-2.0659996032715,11,2024
2024-11-08,16.6060009002686,18.0,-1.3939990997313991,11,2024
2024-11-09,16.4869995117188,17.9,-1.4130004882811988,11,2024
2024-11-10,16.4629993438721,16.8,-0.337000656127902,11,2024
2024-11-11,16.0820007324219,13.1,2.9820007324219002,11,2024
2024-11-12,15.3179998397827,11.1,4.217999839782701,11,2024
2024-11-13,14.8640003204346,11.1,3.764000320434601,11,2024
2024-11-14,14.2419996261597,9.7,4.541999626159701,11,2024
2024-11-15,13.9540004730225,12.8,1.1540004730224993,11,2024
2024-11-16,13.7620000839233,10.3,3.4620000839233,11,2024
2024-11-17,14.0979995727539,14.6,-0.5020004272461005,11,2024
2024-11-18,13.9779996871948,13.6,0.3779996871947997,11,2024
2024-11-19,13.8339996337891,15.1,-1.2660003662108998,11,2024
2024-11-20,14.0500001907349,13.5,0.5500001907349006,11,2024
2024-11-21,13.1850004196167,12.2,0.9850004196166999,11,2024
2024-11-22,13.1850004196167,10.7,2.4850004196167,11,2024
2024-11-23,12.0010004043579,10.1,1.9010004043578999,11,2024
2024-11-24,11.7589998245239,15.4,-3.641000175476101,11,2024
2024-11-25,11.710000038147,15.9,-4.189999961853001,11,2024
2024-11-26,11.7829999923706,14.7,-2.917000007629399,11,2024
2024-11-27,11.2480001449585,14.2,-2.9519998550414996,11,2024
2024-11-28,11.3210000991821,15.2,-3.878999900817899,11,2024
2024-11-29,11.5159997940063,12.4,-0.8840002059937007,11,2024
2024-11-30,11.1020002365112,11.8,-0.6979997634888004,11,2024
2024-12-01,10.9069995880127,13.2,-2.2930004119872986,12,2024
2024-12-02,11.2239999771118,12.7,-1.4760000228881989,12,2024
2024-12-03,10.9799995422363,10.9,0.07999954223629935,12,2024
2024-12-04,10.6630001068115,8.7,1.963000106811501,12,2024
2024-12-05,9.92800045013428,9.4,0.5280004501342788,12,2024
2024-12-06,10.0509996414185,13.1,-3.0490003585815,12,2024
2024-12-07,9.90299987792969,9.6,0.30299987792968963,12,2024
2024-12-08,9.82900047302246,9.2,0.6290004730224599,12,2024
2024-12-09,9.80500030517578,8.9,0.9050003051757791,12,2024
2024-12-10,9.73099994659424,8.1,1.6309999465942404,12,2024
2024-12-11,9.36100006103516,7.9,1.4610000610351594,12,2024
2024-12-12,9.06400012969971,7.7,1.3640001296997104,12,2024
2024-12-13,8.84099960327148,4.8,4.040999603271481,12,2024
2024-12-14,8.91600036621094,10.3,-1.3839996337890614,12,2024
2024-12-15,9.01500034332275,8.9,0.11500034332275,12,2024
2024-12-16,9.13899993896484,11.3,-2.1610000610351605,12,2024
2024-12-17,9.08899974822998,11.8,-2.7110002517700202,12,2024
2024-12-18,9.77999973297119,12.1,-2.32000026702881,12,2024
2024-12-19,9.73099994659424,12.1,-2.3690000534057596,12,2024
2024-12-20,9.4350004196167,8.1,1.3350004196166996,12,2024
2024-12-21,8.89099979400635,10.9,-2.009000205993651,12,2024
2024-12-22,9.26200008392334,14.6,-5.33799991607666,12,2024
2024-12-23,9.26200008392334,8.4,0.8620000839233395,12,2024
2024-12-24,8.89099979400635,8.1,0.7909997940063498,12,2024
2024-12-25,8.31900024414062,9.1,-0.78099975585938,12,2024
2024-12-26,8.17000007629395,9.9,-1.7299999237060497,12,2024
2024-12-27,8.06999969482422,8.4,-0.33000030517577983,12,2024
2024-12-28,7.94500017166138,10.3,-2.354999828338621,12,2024
2024-12-29,7.79500007629395,9.6,-1.80499992370605,12,2024
2024-12-30,7.61899995803833,7.5,0.11899995803833008,12,2024
2024-12-31,7.54400014877319,6.8,0.74400014877319,12,2024
2025-01-01,7.5939998626709,8.3,-0.7060001373291005,1,2025
2025-01-02,8.39400005340576,11.1,-2.7059999465942397,1,2025
2025-01-03,8.54300022125244,8.1,0.44300022125244,1,2025
2025-01-04,7.71999979019165,6.1,1.6199997901916507,1,2025
2025-01-05,8.24499988555908,13.6,-5.355000114440919,1,2025
2025-01-06,8.44400024414062,14.2,-5.75599975585938,1,2025
2025-01-07,8.54300022125244,12.5,-3.9569997787475604,1,2025
2025-01-08,8.71700000762939,14.9,-6.182999992370611,1,2025
2025-01-09,9.03999996185303,15.0,-5.960000038146971,1,2025
2025-01-10,9.11400032043457,8.5,0.6140003204345703,1,2025
2025-01-11,9.1879997253418,8.7,0.48799972534180114,1,2025
2025-01-12,8.64299964904785,4.4,4.242999649047849,1,2025
2025-01-13,7.69500017166138,3.5,4.19500017166138,1,2025
2025-01-14,7.29300022125244,5.4,1.8930002212524393,1,2025
2025-01-15,7.16699981689453,6.2,0.9669998168945302,1,2025
2025-01-16,6.76300001144409,7.2,-0.43699998855591016,1,2025
2025-01-17,6.68699979782104,8.3,-1.6130002021789611,1,2025
2025-01-18,6.55999994277954,7.1,-0.5400000572204595,1,2025
2025-01-19,6.71199989318848,9.7,-2.988000106811519,1,2025
2025-01-20,6.78800010681152,7.8,-1.01199989318848,1,2025
2025-01-21,7.36800003051758,13.0,-5.63199996948242,1,2025
2025-01-22,7.84499979019165,13.3,-5.45500020980835,1,2025
2025-01-23,8.66800022125244,13.4,-4.731999778747561,1,2025
2025-01-24,8.84099960327148,12.6,-3.759000396728519,1,2025
2025-01-25,9.03999996185303,17.2,-8.16000003814697,1,2025
2025-01-26,9.4350004196167,11.6,-2.1649995803833004,1,2025
2025-01-27,9.55799961090088,16.5,-6.942000389099119,1,2025
2025-01-28,9.60799980163574,12.1,-2.4920001983642592,1,2025
2025-01-29,9.40999984741211,13.0,-3.5900001525878906,1,2025
2025-01-30,9.23799991607666,13.1,-3.8620000839233395,1,2025
2025-01-31,9.16300010681152,9.8,-0.6369998931884808,1,2025
2025-02-01,8.98999977111816,8.4,0.5899997711181602,2,2025
2025-02-02,8.84099960327148,9.6,-0.7590003967285188,2,2025
2025-02-03,8.71700000762939,9.3,-0.5829999923706115,2,2025
2025-02-04,8.5930004119873,9.9,-1.306999588012701,2,2025
2025-02-05,8.51900005340576,8.5,0.019000053405759942,2,2025
2025-02-06,8.51900005340576,9.8,-1.2809999465942408,2,2025
2025-02-07,8.29500007629395,11.3,-3.00499992370605,2,2025
2025-02-08,8.51900005340576,10.7,-2.1809999465942393,2,2025
2025-02-09,8.81700038909912,11.6,-2.7829996109008803,2,2025
2025-02-10,8.96500015258789,12.6,-3.634999847412109,2,2025
2025-02-11,9.23799991607666,12.7,-3.462000083923339,2,2025
2025-02-12,9.55799961090088,14.6,-5.042000389099119,2,2025
2025-02-13,10.1490001678467,15.2,-5.0509998321533,2,2025
2025-02-14,10.1979999542236,8.8,1.3979999542236001,2,2025
2025-02-15,9.58300018310547,11.1,-1.5169998168945291,2,2025
2025-02-16,9.3120002746582,11.0,-1.6879997253418004,2,2025
2025-02-17,9.38599967956543,13.2,-3.8140003204345696,2,2025
2025-02-18,9.4350004196167,13.0,-3.564999580383301,2,2025
2025-02-19,9.58300018310547,13.1,-3.516999816894529,2,2025
2025-02-20,9.77999973297119,13.2,-3.4200002670288097,2,2025
2025-02-21,10.2469997406006,14.2,-3.953000259399399,2,2025
2025-02-22,10.6140003204346,14.1,-3.485999679565399,2,2025
2025-02-23,10.7360000610352,12.9,-2.1639999389647997,2,2025
2025-02-24,11.1750001907349,14.8,-3.6249998092651,2,2025
2025-02-25,11.1510000228882,14.2,-3.0489999771117997,2,2025
2025-02-26,11.58899974823,11.6,-0.011000251769999636,2,2025
2025-02-27,11.4919996261597,14.5,-3.0080003738403,2,2025
2025-02-28,11.3210000991821,11.4,-0.07899990081789987,2,2025
2025-03-01,11.0780000686646,10.6,0.4780000686646009,3,2025
2025-03-02,11.1510000228882,13.8,-2.648999977111801,3,2025
2025-03-03,11.2239999771118,15.8,-4.5760000228882,3,2025
2025-03-04,11.1020002365112,16.9,-5.797999763488798,3,2025
2025-03-05,11.6129999160767,16.2,-4.5870000839233,3,2025
2025-03-06,11.4429998397827,17.0,-5.557000160217299,3,2025
2025-03-07,12.1470003128052,16.5,-4.352999687194799,3,2025
2025-03-08,12.2919998168945,17.6,-5.308000183105502,3,2025
2025-03-09,12.3159999847412,15.1,-2.7840000152587994,3,2025
2025-03-10,12.5089998245239,15.6,-3.0910001754761005,3,2025
2025-03-11,11.9530000686646,14.6,-2.646999931335399,3,2025
2025-03-12,11.8319997787476,14.9,-3.068000221252401,3,2025
2025-03-13,11.9770002365112,10.1,1.8770002365112006,3,2025
2025-03-14,11.7589998245239,7.2,4.558999824523899,3,2025
2025-03-15,11.1999998092651,11.0,0.19999980926509942,3,2025
2025-03-16,11.3459997177124,11.4,-0.05400028228759979,3,2025
2025-03-17,11.1999998092651,13.1,-1.9000001907349002,3,2025
2025-03-18,11.2729997634888,16.4,-5.127000236511199,3,2025
2025-03-19,11.0290002822876,14.1,-3.0709997177124,3,2025
2025-03-20,11.3210000991821,15.4,-4.0789999008179,3,2025
2025-03-21,11.6859998703003,19.8,-8.1140001296997,3,2025
2025-03-22,11.8559999465942,17.5,-5.644000053405801,3,2025
2025-03-23,11.8559999465942,14.8,-2.9440000534058015,3,2025
2025-03-24,12.5819997787476,14.6,-2.0180002212524,3,2025
